Actinomadura,Actinomyces,Aeromonas,Aggregatibacter,Agrobacterium,Alistipes,Amycolatopsis,Anaerococcus,Aureimonas,Azospirillum,Bacillus,Bacteroides,Bifidobacterium,Bordetella,Brachybacterium,Burkholderia,Capnocytophaga,Cellulomonas,Cellulosimicrobium,Clostridium,Collinsella,Comamonas,Cupriavidus,Curtobacterium,Dietzia,Eikenella,Exiguobacterium,Gemella,Granulicatella,Helicobacter,Janibacter,Kocuria,Kytococcus,Lactobacillus,Lactococcus,Leclercia,Legionella,Leifsonia,Leptotrichia,Neisseria,Nocardiopsis,Ochrobactrum,Oerskovia,Paenibacillus,Pandoraea,Pantoea,Parabacteroides,Paracoccus,Porphyromonas,Prevotella,Providencia,Pseudonocardia,Psychrobacter,Rahnella,Rhodococcus,Roseomonas,Rothia,Shewanella,Stenotrophomonas,Sutterella,Tyzzerella,Veillonella,Vibrio,Weissella,Williamsia,Yersinia
0.507315233785822,0.5867521367521367,0.6048516842634489,0.4983660130718955,0.5282554047259929,0.5446455505279034,0.4876822523881348,0.46764705882352936,0.4908496732026144,0.49195575666163904,0.6154600301659126,0.6511814982403218,0.567747611865259,0.4800653594771242,0.5637757667169432,0.6675967823026646,0.644746103569633,0.5767722473604826,0.4972850678733032,0.5836349924585219,0.5266968325791855,0.6049270990447462,0.537833081950729,0.47139265962795374,0.48001508295625944,0.5171945701357467,0.5238310708898943,0.5125439919557566,0.5583207642031172,0.48878833584715936,0.5019105077928607,0.4964806435394671,0.49783810960281544,0.5436651583710408,0.5561840120663649,0.4799396681749623,0.49788838612368025,0.5242835595776772,0.5769733534439416,0.572599296128708,0.50052790346908,0.470412267471091,0.5477124183006536,0.49949723479135244,0.5267722473604827,0.5497988939165409,0.5806938159879337,0.5025138260432378,0.5869281045751633,0.7850930115635999,0.46405228758169936,0.5112116641528406,0.5841880341880342,0.5106586224233283,0.5633986928104575,0.4495223730517849,0.6102061337355456,0.6036701860231273,0.6929361488185017,0.534112619406737,0.5261940673705379,0.6999748617395677,0.5180744092508798,0.5141528406234289,0.44650578179989947,0.5811463046757164
0.4871794871794872,0.6091000502765209,0.5959024635495224,0.5135495223730518,0.5017596782302665,0.5393162393162393,0.49489693313222727,0.48252890899949724,0.48793363499245856,0.4800653594771242,0.6416038210155857,0.6690799396681749,0.5292357968828558,0.4991704374057315,0.5197335344394167,0.7730015082956259,0.6442684766214177,0.5350427350427351,0.47139265962795374,0.5701357466063348,0.5186274509803921,0.6165409753645048,0.5919808949220713,0.42435897435897435,0.49208144796380093,0.5476621417797888,0.4691804927099045,0.5047762694821518,0.5557566616390146,0.512569130216189,0.5008044243338361,0.47046254399195575,0.5371292106586224,0.530920060331825,0.5267973856209149,0.530517848164907,0.49210658622423326,0.5071644042232277,0.5748114630467571,0.5280040221216692,0.4862745098039215,0.5180995475113123,0.4975113122171946,0.4733534439416793,0.5385369532428356,0.5476872800402212,0.5830568124685772,0.4800150829562594,0.5489441930618402,0.7781045751633987,0.47224736048265464,0.4984917043740574,0.5850175967823027,0.5007290095525391,0.48831070889894423,0.46445449974861736,0.5424585218702866,0.5907491201608848,0.6852187028657617,0.4965811965811966,0.5553795877325289,0.6489944695827048,0.4940925087983911,0.5128707893413775,0.46930618401206636,0.5429361488185017
0.484439416792358,0.5716440422322774,0.5923328305681248,0.5485168426344896,0.6049019607843137,0.512569130216189,0.5066616390145802,0.4835595776772247,0.49756158873805933,0.5088235294117647,0.5774258421317244,0.5871292106586224,0.5798139768728003,0.49607843137254903,0.4653846153846154,0.6857466063348416,0.6332830568124687,0.5937657114127701,0.5027149321266968,0.5844896933132226,0.5332327802916038,0.602187028657617,0.536902966314731,0.48911513323278033,0.4721216691804927,0.524333836098542,0.4838612368024133,0.5424585218702865,0.5731523378582202,0.5123931623931623,0.5221719457013574,0.48798391151332327,0.5236299648064353,0.5277275012569129,0.5373554550025138,0.47908496732026146,0.4957516339869281,0.566616390145802,0.5717948717948718,0.48823529411764705,0.5288084464555053,0.4959276018099547,0.5508044243338361,0.5089492207139266,0.5687280040221216,0.6095525389643037,0.5899446958270488,0.47217194570135745,0.5168426344896934,0.7394670688788336,0.4903720462543991,0.47433383609854196,0.586902966314731,0.5115133232780291,0.44245852187028656,0.4498491704374058,0.575138260432378,0.5630467571644042,0.7088989441930618,0.5027400703871292,0.5598290598290597,0.6049270990447462,0.4988436400201106,0.5228506787330316,0.45417295123177476,0.547209653092006
0.4984162895927602,0.5792609351432881,0.5725238813474107,0.4880090497737557,0.555052790346908,0.5318250377073906,0.464429361488185,0.49607843137254903,0.5019105077928607,0.47056309703368526,0.641025641025641,0.623001508295626,0.546606334841629,0.4858220211161388,0.46317244846656613,0.7186023127199597,0.5971593765711413,0.5766214177978884,0.5209904474610357,0.5690548014077426,0.5301407742584213,0.5573906485671192,0.58298139768728,0.46269482151835095,0.4537707390648567,0.510507792860734,0.4886877828054299,0.5141528406234289,0.5423831070889894,0.5155103066867772,0.5111613876319759,0.40341880341880343,0.5007792860734038,0.5686274509803921,0.5300150829562594,0.4720211161387632,0.49630467571644044,0.5598290598290598,0.5443690296631473,0.5277526395173454,0.5120915032679738,0.5204625439919558,0.553720462543992,0.48823529411764705,0.52526395173454,0.5522373051784817,0.575666163901458,0.48871292106586217,0.5397435897435898,0.7619406737053795,0.43368526897938664,0.5006535947712418,0.5651835093011564,0.5027149321266969,0.45661136249371537,0.4299648064353947,0.5857717445952739,0.5699849170437405,0.6541980894922071,0.5059577677224736,0.5208898944193061,0.641955756661639,0.4927099044746103,0.49411764705882355,0.5071895424836601,0.5412267471091
0.5117647058823529,0.6552036199095022,0.5746354952237306,0.5085218702865761,0.4916540975364505,0.5606837606837606,0.4978381096028155,0.4660884866767219,0.464429361488185,0.4895424836601307,0.609904474610357,0.7059074912016088,0.5935646053293111,0.4947712418300654,0.5303418803418802,0.7037204625439919,0.6627199597787834,0.6226244343891403,0.555253896430367,0.6059829059829059,0.5366264454499748,0.5955505279034692,0.5946958270487682,0.4935394670688788,0.461437908496732,0.5235294117647059,0.502463549522373,0.5368526897938662,0.5774258421317245,0.48207642031171444,0.4834087481146304,0.4829311211664153,0.4971342383107089,0.5711664152840623,0.5066867772750125,0.4866515837104072,0.4671191553544494,0.5438159879336351,0.5497486173956762,0.5916540975364505,0.5190799396681749,0.5295374560080444,0.5899949723479135,0.46709401709401716,0.5328054298642534,0.6064102564102565,0.6226747109100049,0.49733534439416793,0.5275766716943188,0.8250628456510809,0.4551030668677728,0.5230769230769231,0.5738813474107591,0.5149824032176974,0.5218954248366012,0.4414781297134238,0.648466566113625,0.6114630467571645,0.7055304172951232,0.5115887380593263,0.57526395173454,0.7291603821015585,0.4990950226244344,0.5074912016088486,0.47745098039215683,0.5629462041226747
0.5047511312217194,0.6239064856711916,0.6247109100050278,0.49959778783308195,0.5517848164906989,0.5553544494720964,0.4890145801910508,0.4825037707390649,0.4924082453494218,0.4727752639517346,0.6163650075414782,0.6678481649069885,0.5871292106586224,0.4957516339869281,0.49627953745600806,0.6886123680241327,0.6566113624937154,0.6032931121166416,0.5064353946706888,0.5822775263951734,0.5393916540975364,0.6101307189542484,0.5634741075917546,0.47083961789844153,0.49720965309200604,0.5261437908496732,0.520010055304173,0.5368526897938662,0.5696832579185521,0.4830568124685772,0.5015082956259428,0.48340874811463047,0.541025641025641,0.5684263448969331,0.545148315736551,0.5139014580191051,0.47953745600804426,0.5131975867269986,0.5725490196078431,0.5091251885369532,0.5163398692810457,0.510105580693816,0.5528908999497235,0.5100553041729512,0.5469079939668174,0.6235796882855706,0.5828557063851181,0.5019105077928607,0.535771744595274,0.7539718451483157,0.5367521367521367,0.490095525389643,0.5791101055806939,0.5064856711915535,0.5679487179487179,0.4767722473604826,0.6055555555555556,0.5940422322775264,0.7074157868275515,0.4930115635997989,0.5886877828054299,0.6756158873805932,0.5217194570135746,0.5171442936148818,0.4707390648567119,0.5584715937657114
0.5291855203619908,0.5670940170940171,0.5942182001005529,0.50771744595274,0.6032931121166416,0.534640522875817,0.4981146304675716,0.4812468577174459,0.49356460532931123,0.48464052287581705,0.5525138260432378,0.6738310708898945,0.5228004022121668,0.5,0.4996480643539467,0.6647812971342384,0.6395173453996984,0.5776018099547511,0.5376068376068376,0.6042483660130719,0.5411010558069381,0.5636752136752137,0.5746606334841629,0.4515837104072399,0.5007792860734037,0.5208647561588738,0.4823026646556059,0.49944695827048774,0.5338863750628456,0.5269733534439416,0.5392408245349422,0.48260432378079443,0.4891151332327803,0.5257415786827551,0.5200100553041729,0.4400201106083459,0.4703117144293615,0.5366515837104073,0.5135495223730517,0.5532679738562092,0.5187028657616892,0.4705882352941176,0.5465057817998995,0.4783810960281549,0.5321015585721468,0.5614630467571645,0.6018099547511312,0.4798642533936652,0.5633232780291605,0.7511060834590246,0.477124183006536,0.5043489190548014,0.5456259426847663,0.5157365510306686,0.515761689291101,0.46302161890397187,0.5902463549522372,0.5942433383609854,0.7083207642031172,0.5204876822523881,0.5490950226244343,0.676596279537456,0.49389140271493215,0.5255907491201608,0.4383861236802414,0.5440422322775263
0.4934640522875817,0.5903217697335345,0.6154348919054801,0.5375565610859728,0.5827048768225238,0.5481649069884363,0.49489693313222727,0.5060583207642031,0.47752639517345397,0.49356460532931123,0.6730517848164906,0.5867269984917043,0.5169431875314228,0.5021116138763198,0.48484162895927596,0.6801910507792861,0.6000251382604322,0.6061588738059327,0.5298139768728004,0.5678733031674208,0.527124183006536,0.6049019607843138,0.5593011563599799,0.48190045248868774,0.5238310708898943,0.5298139768728003,0.5147310206133735,0.5125439919557566,0.5233785822021115,0.5111362493715434,0.5027400703871293,0.47378079436902965,0.5246857717445952,0.5144796380090497,0.5147058823529411,0.5222222222222223,0.5069884364002011,0.511639014580191,0.5277023629964805,0.5165158371040723,0.5141528406234289,0.5057315233785822,0.5607088989441931,0.4764957264957265,0.536701860231272,0.5257415786827552,0.5513826043237808,0.4605580693815987,0.5392156862745098,0.7195575666163903,0.47737556561085964,0.5006033182503771,0.5454248366013071,0.5080191050779286,0.5480140774258422,0.42845651080945196,0.5595776772247361,0.5867521367521367,0.707843137254902,0.5207642031171443,0.56184012066365,0.629989944695827,0.4836852689793867,0.5199095022624435,0.4785067873303167,0.5383358471593765
0.4933634992458522,0.5900703871292107,0.5586978381096028,0.4856711915535445,0.5420563097033685,0.5470588235294118,0.5010558069381598,0.47516339869281043,0.4923328305681247,0.4816993464052288,0.5940673705379588,0.7173202614379084,0.5206385118149824,0.5173202614379085,0.4642031171442936,0.734238310708899,0.6232026143790849,0.5274007038712921,0.4849170437405732,0.582780291603821,0.5241578682755154,0.5575163398692811,0.48330819507290096,0.41895424836601314,0.4412770236299648,0.5350175967823027,0.48647561588738053,0.5079939668174962,0.5749874308697838,0.5232528908999496,0.5039969834087481,0.4378833584715938,0.5264957264957265,0.5298139768728003,0.547812971342383,0.47370537958773257,0.5106334841628959,0.5335847159376571,0.5965309200603318,0.5335595776772246,0.5004022121669182,0.5062845651080945,0.5265711412770236,0.4766214177978884,0.5599296128707892,0.49396681749622917,0.6310960281548517,0.5310960281548517,0.507516339869281,0.7003519356460534,0.47662141779788836,0.47194570135746605,0.6006284565108095,0.5020864756158874,0.5401709401709403,0.47481146304675714,0.546279537456008,0.5572146807440924,0.7026646556058321,0.5078682755153343,0.5674962292609351,0.6327300150829562,0.4915284062342886,0.5099044746103569,0.47182001005530416,0.5401206636500754
0.4987179487179487,0.5981146304675717,0.5653092006033182,0.49640522875816995,0.56289592760181,0.5543991955756662,0.4834087481146304,0.4797888386123681,0.491553544494721,0.48179989944695834,0.5617144293614882,0.6831322272498743,0.5617647058823529,0.5192056309703368,0.502061337355455,0.7270236299648064,0.6598290598290599,0.5876068376068376,0.49570135746606336,0.6017596782302664,0.5427853192559075,0.5815987933634992,0.6186525892408244,0.48132227249874315,0.4976872800402212,0.5316742081447964,0.4646556058320764,0.4962292609351433,0.5653846153846154,0.4672951231774761,0.49223227752639515,0.4389643036701861,0.4925590749120161,0.49534942182001007,0.5292357968828557,0.5002513826043238,0.4689291101055807,0.528657616892911,0.5403469079939668,0.5185268979386626,0.5030920060331825,0.4846656611362493,0.5429361488185018,0.4693313222724988,0.5505279034690799,0.5159125188536953,0.5881850175967822,0.4880593262946204,0.5659125188536954,0.7801910507792861,0.49522373051784807,0.49223227752639515,0.5622926093514329,0.48876319758672704,0.46865258924082454,0.47727501256913024,0.5543489190548014,0.5659376571141278,0.6275515334338864,0.5187531422825541,0.5712166918049271,0.7124183006535949,0.47493715434891903,0.5079939668174962,0.47456008044243336,0.5407742584213172
0.49183006535947715,0.6124685771744596,0.6059577677224737,0.4971091000502765,0.584715937657114,0.5360231271995978,0.5266968325791854,0.47730015082956256,0.4908496732026144,0.48634992458521864,0.6590246354952237,0.6319255907491201,0.555128205128205,0.5043740573152338,0.5055555555555555,0.6777526395173454,0.6725741578682756,0.603318250377074,0.5141779788838613,0.6003016591251885,0.5249120160884866,0.6278029160382101,0.5690296631473102,0.4893916540975364,0.4740321769733535,0.5265208647561589,0.5216440422322776,0.5168174962292609,0.5478632478632478,0.5203368526897938,0.5147310206133735,0.5313976872800402,0.5238310708898944,0.4553293112116642,0.5050779286073404,0.4737053795877325,0.4803167420814479,0.5013574660633484,0.5297385620915033,0.6058320764203117,0.5022875816993464,0.49115133232780295,0.5259426847662141,0.45897435897435895,0.565761689291101,0.5776018099547512,0.581850175967823,0.49607843137254903,0.5191553544494721,0.7004524886877828,0.49738562091503274,0.4992458521870287,0.5637254901960783,0.49286073403720465,0.5786827551533433,0.4564605329311212,0.5655103066867773,0.5905228758169935,0.7185268979386626,0.49929612870789336,0.5835344394167924,0.6488185017596783,0.5025138260432378,0.5140774258421317,0.501784816490699,0.5497737556561085
0.49487179487179483,0.5887129210658623,0.5584213172448467,0.5170437405731523,0.5131221719457013,0.5251382604323781,0.506385118149824,0.4858471593765712,0.49125188536953246,0.4656862745098039,0.6352689793866264,0.671945701357466,0.5443941679235798,0.465359477124183,0.5671945701357466,0.6685771744595275,0.6230517848164906,0.5584967320261438,0.5174459527400704,0.6065108094519859,0.5570638511814983,0.6032931121166416,0.5835847159376572,0.4888888888888888,0.48051784816490695,0.5284062342885871,0.48831070889894423,0.49678230266465556,0.5198592257415786,0.48846153846153845,0.5133986928104575,0.4452991452991453,0.5232277526395174,0.5153846153846153,0.5363750628456511,0.45884866767219706,0.48250377073906486,0.5191553544494721,0.5564353946706888,0.49688285570638513,0.5062091503267974,0.4653846153846154,0.5571392659627954,0.4958521870286576,0.5426344896933132,0.5746606334841629,0.5806435394670688,0.5038210155857215,0.5652337858220212,0.7667672197083961,0.5435897435897435,0.5149069884364003,0.559703368526898,0.5159125188536953,0.5538461538461539,0.44399195575666167,0.5983911513323278,0.5531171442936149,0.6850678733031674,0.5224987430869784,0.5514328808446455,0.702865761689291,0.5136249371543489,0.48989441930618394,0.4635495223730518,0.5542986425339366
